Course,Previous qualification,Previous qualification (grade),Nationality,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship,Age at enrollment,International,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Target
9119,1,133.1,Portugal,123,0,0,0,1,1,1,28,0,14.33333333,12.42857143,9.4,-0.8,-3.12,Enrolled
9670,1,118,Portugal,113.5,1,0,0,1,0,1,19,0,13.5,14,12.4,0.5,1.79,Graduate
9085,40,120,Portugal,125,0,0,0,1,0,0,28,0,14.42857143,15.6,11.1,0.6,2.02,Enrolled
9853,1,133.1,Portugal,134.8,1,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,Dropout
171,1,145,Portugal,149.9,1,0,0,0,0,0,19,0,0,0,16.2,0.3,-0.92,Graduate
9500,1,125,Portugal,119.8,1,0,0,1,0,1,19,0,12.82875,12.82875,9.4,-0.8,-3.12,Graduate
9130,1,125,Portugal,125,1,0,0,1,0,0,21,0,0,13.75,10.8,1.4,1.74,Graduate
9500,1,148,Portugal,135.1,1,0,1,1,0,0,18,0,0,0,13.9,-0.3,0.79,Dropout
9070,1,139,Portugal,138.3,1,0,0,1,0,0,19,0,14.66666667,13.16666667,9.4,-0.8,-3.12,Graduate
9500,1,130,Portugal,122.5,1,0,0,1,0,0,19,0,13.93714286,13.93714286,10.8,1.4,1.74,Graduate
9070,1,148,Portugal,148,1,0,0,1,0,0,20,0,14.7,14.58333333,15.5,2.8,-4.06,Graduate
9773,1,130,Portugal,126.2,1,0,0,1,0,0,18,0,11.66666667,12.2,12.7,3.7,-1.7,Graduate
9500,6,134,Portugal,129.8,1,0,0,1,0,0,20,0,14.85,14.85,7.6,2.6,0.32,Graduate
9085,19,133.1,Portugal,104,0,0,0,1,0,0,26,0,12,0,10.8,1.4,1.74,Dropout
9500,1,137,Portugal,126.7,1,0,0,1,0,0,18,0,13.6875,15.62222222,13.9,-0.3,0.79,Dropout
8014,1,130,Portugal,120,0,0,0,1,0,0,58,0,12.4,11.6,9.4,-0.8,-3.12,Graduate
9500,1,137,Portugal,124.6,0,0,0,1,0,0,18,0,13.398,13.5425,15.5,2.8,-4.06,Graduate
9085,1,130,Portugal,130,1,0,0,1,0,0,20,0,11.8,12,12.4,0.5,1.79,Enrolled
9991,1,140,Portugal,127.3,0,0,0,1,0,0,20,0,0,0,11.1,0.6,2.02,Dropout
9147,1,150,Portugal,122,1,0,0,1,0,0,29,0,11.76923077,11.92857143,9.4,-0.8,-3.12,Graduate
9238,3,130,Portugal,125.1,0,0,1,0,0,0,27,0,0,0,16.2,0.3,-0.92,Dropout
9085,1,133.1,Portugal,110,1,0,0,1,0,1,21,0,13.28571429,13,11.1,0.6,2.02,Graduate
9238,1,134,Portugal,129.8,0,0,0,1,0,1,20,0,11.66666667,11.16666667,15.5,2.8,-4.06,Graduate
9238,1,125,Portugal,114.9,0,0,0,1,0,1,19,0,11.5,12.2,11.1,0.6,2.02,Graduate
9500,1,141,Portugal,125.6,1,0,0,1,0,1,22,0,13.08166667,13.15,11.1,0.6,2.02,Graduate
9070,1,138,Portugal,125.1,1,0,0,1,0,1,19,0,12.66666667,13,15.5,2.8,-4.06,Graduate
9773,1,116,Portugal,115.7,1,0,1,0,0,0,19,0,11.33333333,0,12.4,0.5,1.79,Dropout
9853,1,122,Portugal,112.6,1,0,0,1,0,0,23,0,13.6,11.6,7.6,2.6,0.32,Enrolled
9773,1,131,Portugal,127.2,1,0,0,1,0,1,18,0,13.16666667,13.2,12.4,0.5,1.79,Dropout
9130,39,140,Portugal,140,0,0,0,1,0,0,19,0,0,0,12.7,3.7,-1.7,Dropout
9003,39,140,Portugal,140,1,0,0,1,0,0,20,0,11.66666667,12.6,12.4,0.5,1.79,Graduate
9238,1,127,Portugal,120.4,1,0,0,1,0,1,19,0,13.5,13.42857143,11.1,0.6,2.02,Graduate
9085,19,133.1,Portugal,100,1,0,1,0,0,1,26,0,0,0,13.9,-0.3,0.79,Dropout
9238,1,117,Portugal,113.5,1,0,0,1,0,1,18,0,13.16666667,14.14285714,11.1,0.6,2.02,Graduate
9085,1,150,Portugal,132.1,1,0,1,1,0,0,29,0,12.5,12.5,12.7,3.7,-1.7,Dropout
9003,39,160,Portugal,160,1,0,0,0,0,0,20,0,13.375,13,16.2,0.3,-0.92,Graduate
9070,1,128,Portugal,126.3,1,0,0,1,0,0,19,0,13.16666667,12.66666667,15.5,2.8,-4.06,Graduate
9085,39,160,Portugal,160,1,0,0,1,0,0,23,0,13.4,13.5,12.4,0.5,1.79,Enrolled
9556,1,126,Portugal,100,0,0,0,1,0,0,25,0,13,11.66666667,10.8,1.4,1.74,Enrolled
9500,1,135,Portugal,125.8,1,0,0,1,0,0,18,0,13.15428571,13.15428571,10.8,1.4,1.74,Graduate
9070,1,139,Portugal,142.2,1,0,0,1,0,1,19,0,12.83333333,12.83333333,9.4,-0.8,-3.12,Graduate
9853,1,125,Portugal,119.4,1,0,0,1,0,0,18,0,12.14285714,13.14285714,12.4,0.5,1.79,Graduate
9500,1,106,Portugal,106.4,1,0,0,1,0,1,19,0,13.34,12.38571429,12.4,0.5,1.79,Enrolled
8014,40,120,Portugal,120,0,0,0,1,0,0,36,0,13,13.75,8.9,1.4,3.51,Dropout
9003,39,150,Portugal,150,0,0,0,1,1,1,20,0,12,11.66666667,15.5,2.8,-4.06,Enrolled
171,1,130,Brazil,148.6,1,0,0,1,1,0,20,1,0,0,11.1,0.6,2.02,Dropout
9238,1,116,Portugal,108.7,1,0,0,1,1,0,18,0,11,0,11.1,0.6,2.02,Dropout
9003,39,130,Portugal,130,0,0,0,1,1,0,19,0,11.5,11.33333333,12.4,0.5,1.79,Enrolled
9238,1,140,Portugal,124.6,1,0,1,0,1,0,20,0,13.33333333,12.5,8.9,1.4,3.51,Dropout
9500,1,134,Portugal,131,1,0,0,1,1,0,18,0,14.59444444,13.472,15.5,2.8,-4.06,Graduate
9130,39,130,Portugal,130,1,0,1,1,1,0,20,0,11,10.66666667,12.4,0.5,1.79,Dropout
9119,1,122,Portugal,116.1,1,0,1,0,1,0,24,0,0,0,9.4,-0.8,-3.12,Dropout
9773,1,128,Portugal,125.6,1,0,0,1,1,0,19,0,0,0,8.9,1.4,3.51,Dropout
9119,1,130,Portugal,121.3,1,0,0,1,1,0,18,0,12,12,7.6,2.6,0.32,Dropout
9119,1,113,Portugal,107.4,1,0,0,1,1,0,18,0,14,13.2,8.9,1.4,3.51,Graduate
9254,1,126,Portugal,116.9,0,0,0,1,1,0,18,0,13.57142857,11.8,8.9,1.4,3.51,Graduate
9670,1,135,Portugal,123.5,1,0,0,1,1,0,22,0,0,0,16.2,0.3,-0.92,Dropout
9670,1,141,Portugal,130.5,0,0,0,1,1,0,19,0,14.25,13.85714286,11.1,0.6,2.02,Graduate
9085,12,133.1,Portugal,140,1,0,1,0,0,0,32,0,0,0,13.9,-0.3,0.79,Dropout
9853,1,133.1,Portugal,117.1,1,0,0,1,0,1,21,0,0,0,7.6,2.6,0.32,Dropout
9500,1,144,Portugal,127.5,1,0,0,1,0,1,19,0,13.54285714,13.54285714,12.7,3.7,-1.7,Graduate
8014,1,140,Portugal,126,0,0,0,1,0,1,39,0,13.11111111,11.71428571,12.7,3.7,-1.7,Graduate
8014,10,100,Portugal,113,1,0,0,1,0,0,30,0,12.66666667,12.14285714,7.6,2.6,0.32,Graduate
9147,1,135,Portugal,130.1,1,0,0,1,0,0,18,0,10.75,10,9.4,-0.8,-3.12,Dropout
9991,1,130,Portugal,110,1,0,0,1,0,0,38,0,10.75,10,7.6,2.6,0.32,Dropout
9070,1,147,Portugal,135.8,1,0,0,1,0,0,20,0,13.66666667,13.33333333,9.4,-0.8,-3.12,Graduate
8014,19,149,Portugal,126.3,0,0,0,1,0,0,55,0,13.83333333,12.83333333,7.6,2.6,0.32,Graduate
9070,2,130,Portugal,130,0,0,0,1,0,0,53,0,13.17647059,13,7.6,2.6,0.32,Dropout
8014,1,120,Portugal,104,0,0,0,1,0,0,54,0,12.75,12.6,7.6,2.6,0.32,Dropout
9500,1,125,Portugal,123.6,1,0,0,1,0,1,18,0,12.86,12.86,7.6,2.6,0.32,Enrolled
8014,1,133.1,Portugal,121,0,0,1,0,0,0,44,0,12,12,8.9,1.4,3.51,Dropout
9238,1,149,Portugal,130.5,1,0,0,1,0,0,28,0,11.66666667,12.55555556,10.8,1.4,1.74,Graduate
8014,43,180,Portugal,180,0,0,0,1,0,0,37,0,16.5,16.90909091,8.9,1.4,3.51,Graduate
9238,1,110,Portugal,112.5,1,0,0,1,0,0,20,0,12.33333333,11.77777778,7.6,2.6,0.32,Graduate
9500,1,131,Portugal,126.1,1,0,0,1,0,0,18,0,12.59125,12.82,15.5,2.8,-4.06,Enrolled
9238,1,117,Portugal,111.8,1,0,0,1,1,0,19,0,11.5,11,8.9,1.4,3.51,Dropout
9003,1,120,Portugal,131.4,1,0,0,1,1,1,23,0,11.89473684,12.92307692,15.5,2.8,-4.06,Graduate
9238,1,160,Portugal,144.3,0,0,0,1,1,0,22,0,0,0,13.9,-0.3,0.79,Dropout
9254,1,100,Portugal,115,0,0,0,0,1,0,24,0,0,0,11.1,0.6,2.02,Dropout
9003,39,140,Portugal,120,1,0,0,1,1,0,22,0,13,11.5,12.4,0.5,1.79,Enrolled
9003,1,160,Portugal,168.6,0,0,0,1,1,0,26,0,0,0,13.9,-0.3,0.79,Dropout
9773,1,141,Portugal,127.7,1,0,0,1,1,0,18,0,15.16666667,14.83333333,9.4,-0.8,-3.12,Graduate
9130,39,130,Portugal,150,0,0,0,1,1,0,24,0,11.75,13.5,11.1,0.6,2.02,Dropout
9119,1,142,Portugal,129.8,1,0,0,1,1,0,18,0,0,15,10.8,1.4,1.74,Enrolled
171,1,130,Portugal,135.6,1,0,0,1,1,0,26,0,0,0,11.1,0.6,2.02,Dropout
9254,19,133.1,Portugal,100,0,0,0,1,1,0,27,0,11.33333333,14.75,16.2,0.3,-0.92,Dropout
9003,39,140,Portugal,140,1,0,0,1,1,1,20,0,12.6,13.2,12.4,0.5,1.79,Graduate
9119,1,129,Portugal,124.1,1,0,0,1,1,0,19,0,0,14,7.6,2.6,0.32,Dropout
9085,1,148,Portugal,131.6,0,0,0,1,1,1,18,0,15.5,15.5,11.1,0.6,2.02,Dropout
9500,1,143,Portugal,129,1,0,0,1,1,0,18,0,12.36571429,12.36571429,10.8,1.4,1.74,Graduate
9670,1,128,Portugal,135.7,1,0,0,1,1,0,19,0,13.2,13.25,10.8,1.4,1.74,Enrolled
9070,1,100,Portugal,108,1,0,0,1,1,0,34,0,11.42857143,11.85714286,7.6,2.6,0.32,Enrolled
9238,1,116,Portugal,110.8,1,0,0,1,1,0,19,0,0,0,16.2,0.3,-0.92,Dropout
9773,1,128,Portugal,124.5,0,0,0,1,1,1,19,0,14,12.33333333,9.4,-0.8,-3.12,Graduate
9003,1,120,Portugal,100,0,0,0,1,1,0,30,0,12,11.8,15.5,2.8,-4.06,Dropout
9773,1,121,Portugal,123.8,0,0,0,0,1,0,22,0,0,12,10.8,1.4,1.74,Dropout
9147,1,137,Portugal,131.4,0,0,0,0,1,0,19,0,10,11.33333333,15.5,2.8,-4.06,Dropout
9147,1,115,Portugal,118.5,0,0,0,1,1,0,21,0,10,10,7.6,2.6,0.32,Dropout
171,1,129,Portugal,122,1,0,0,0,1,0,22,0,0,0,7.6,2.6,0.32,Dropout
9254,1,125,Portugal,122.9,0,0,0,1,1,1,19,0,11.16666667,11.66666667,10.8,1.4,1.74,Enrolled
9238,1,125,Portugal,118.7,0,0,0,1,1,0,20,0,11.75,11.33333333,15.5,2.8,-4.06,Enrolled
9003,19,133.1,Portugal,100,1,0,0,1,1,0,35,0,11.75,0,13.9,-0.3,0.79,Dropout
9147,1,131,Portugal,135.9,1,0,0,1,1,0,20,0,10,11,7.6,2.6,0.32,Dropout
9130,1,133.1,Portugal,138.4,0,0,0,1,1,0,21,0,14,12.8,7.6,2.6,0.32,Graduate
9085,12,133.1,Portugal,128.2,0,0,1,0,1,0,27,0,0,0,7.6,2.6,0.32,Dropout
9773,1,114,Portugal,107.4,1,0,0,0,1,0,26,0,12,0,9.4,-0.8,-3.12,Dropout
9773,1,127,Portugal,129.8,0,0,0,0,1,0,20,0,0,0,10.8,1.4,1.74,Dropout
9003,1,130,Portugal,100,0,0,1,0,1,0,28,0,11.88888889,11.6,15.5,2.8,-4.06,Dropout
9773,1,121,Portugal,113,1,0,0,1,1,0,19,0,13.83333333,13.66666667,11.1,0.6,2.02,Graduate
9991,1,120,Portugal,107,0,0,0,0,1,0,47,0,0,0,12.7,3.7,-1.7,Dropout
9773,12,120,Portugal,130,0,0,0,0,1,0,55,0,11.4,12.4,10.8,1.4,1.74,Dropout
9003,1,120,Portugal,120,1,0,0,1,1,0,39,0,0,11,16.2,0.3,-0.92,Dropout
9003,1,120,Portugal,120.5,1,0,1,1,1,0,35,0,10.64285714,10.66666667,15.5,2.8,-4.06,Dropout
9238,1,133.1,Portugal,120.5,0,0,0,0,1,0,32,0,11,0,7.6,2.6,0.32,Dropout
9773,1,124,Portugal,137,1,0,0,1,1,0,20,0,16.83333333,16.66666667,8.9,1.4,3.51,Graduate
9254,1,150,Portugal,115,0,0,0,1,1,0,36,0,13.57142857,13.2,12.7,3.7,-1.7,Graduate
9991,19,133.1,Portugal,142.7,0,0,1,1,1,1,34,0,14.71428571,14.375,16.2,0.3,-0.92,Graduate
9670,1,116,Portugal,116.7,1,0,0,1,1,0,21,0,0,0,9.4,-0.8,-3.12,Dropout
9991,1,133.1,Portugal,136.1,0,0,0,1,1,1,42,0,10,11,13.9,-0.3,0.79,Dropout
9003,19,133.1,Portugal,134.3,0,0,0,1,1,0,25,0,11,11.75,12.4,0.5,1.79,Dropout
9773,1,167,Portugal,153,1,0,0,1,1,1,18,0,11,0,8.9,1.4,3.51,Dropout
9773,1,140,Portugal,132,0,0,0,1,1,1,18,0,12,12.83333333,12.7,3.7,-1.7,Graduate
9238,1,124,Portugal,129.6,1,0,0,1,1,0,19,0,11.125,11.85714286,7.6,2.6,0.32,Graduate
9085,1,110,Portugal,105,0,0,1,0,1,0,34,0,11.33333333,11.5,13.9,-0.3,0.79,Dropout
9773,1,150,Portugal,130.8,0,0,0,1,1,0,20,0,12,0,10.8,1.4,1.74,Dropout
9500,1,123,Portugal,119.7,0,0,0,1,1,0,20,0,0,0,13.9,-0.3,0.79,Dropout
9500,1,152,Portugal,132.5,0,0,0,1,1,0,21,0,14.54,14.54,10.8,1.4,1.74,Graduate
9003,39,130,Portugal,130,1,0,0,1,1,0,19,0,12.16666667,13,12.4,0.5,1.79,Graduate
9085,1,133.1,Portugal,120,0,0,1,0,1,0,31,0,13.5,11.66666667,9.4,-0.8,-3.12,Dropout
9670,1,133.1,Portugal,150,0,0,0,1,1,0,21,0,14.75,14.33333333,11.1,0.6,2.02,Graduate
9147,1,124,Portugal,115.6,0,0,0,1,1,1,20,0,12.375,11.66666667,13.9,-0.3,0.79,Graduate
9500,6,119.1,Portugal,119.1,0,0,0,1,1,0,22,0,12.73333333,12.73333333,7.6,2.6,0.32,Graduate
9070,1,128,Portugal,123.5,1,1,0,0,1,0,19,0,12.5,0,9.4,-0.8,-3.12,Dropout
9130,1,133.1,Portugal,120,1,0,1,0,1,0,41,0,0,0,12.7,3.7,-1.7,Dropout
9500,19,133.1,Portugal,110,1,0,0,1,1,0,27,0,0,0,7.6,2.6,0.32,Dropout
9500,1,145,Portugal,131.4,0,0,0,1,0,0,19,0,13.44285714,13.77142857,13.9,-0.3,0.79,Dropout
9500,1,141,Guinea-Bissau,126.8,1,0,0,1,0,1,20,1,14.2,14.2,9.4,-0.8,-3.12,Graduate
9500,6,118.9,Portugal,118.9,1,0,0,1,0,1,19,0,13.55,13.55,7.6,2.6,0.32,Graduate
9991,1,160,Portugal,160,0,0,0,1,0,0,35,0,11.6,11.16666667,15.5,2.8,-4.06,Graduate
9773,1,111,Portugal,115.9,1,0,0,1,0,0,22,0,13.57142857,15.28571429,13.9,-0.3,0.79,Graduate
9254,1,111,Portugal,109.3,1,0,0,1,0,1,20,0,13.83333333,15,11.1,0.6,2.02,Graduate
9670,1,123,Portugal,113.9,1,0,1,0,0,0,18,0,11.25,10.85714286,10.8,1.4,1.74,Dropout
9238,1,133,Portugal,121.8,1,0,0,1,0,1,18,0,10.2,11.25,12.4,0.5,1.79,Graduate
9500,3,140,Portugal,140,0,0,0,1,0,0,30,0,15.67571429,15.67571429,10.8,1.4,1.74,Graduate
9238,1,122,Portugal,114.7,0,0,1,1,0,1,18,0,10.83333333,12,11.1,0.6,2.02,Graduate
9254,1,128,Portugal,120,1,0,0,1,0,1,20,0,14.5,15,12.4,0.5,1.79,Enrolled
9238,1,108,Portugal,107.3,0,1,0,1,0,1,19,0,10.4,10.75,12.4,0.5,1.79,Enrolled
9085,1,139,Portugal,136.2,0,0,0,1,0,0,19,0,13,13.33333333,7.6,2.6,0.32,Graduate
9556,1,130,Portugal,119.5,1,0,0,1,0,1,21,0,12.24285714,14.125,15.5,2.8,-4.06,Graduate
9853,1,133.1,Portugal,106,1,0,1,1,0,0,21,0,13,12.5,8.9,1.4,3.51,Enrolled
9670,1,130,Portugal,124.1,1,0,0,1,0,0,18,0,14.16666667,13.42857143,8.9,1.4,3.51,Enrolled
9147,1,143,Portugal,133.2,1,0,0,1,0,1,18,0,14.25,12.5,12.7,3.7,-1.7,Graduate
9085,1,110,Portugal,110,0,0,0,0,0,0,35,0,12,10.5,9.4,-0.8,-3.12,Dropout
9500,1,120,Brazil,114.8,1,0,0,1,0,0,21,1,13.25,13.82,11.1,0.6,2.02,Enrolled
9500,1,140,Portugal,130,1,0,0,1,1,1,18,0,13.18333333,13.18333333,7.6,2.6,0.32,Graduate
9070,1,125,Portugal,122.6,1,0,0,1,1,0,22,0,11,0,9.4,-0.8,-3.12,Enrolled
9500,1,134,Portugal,133.5,1,0,0,1,1,1,20,0,11.9725,12.65125,15.5,2.8,-4.06,Graduate
9254,1,130,Portugal,120,1,0,0,1,0,0,34,0,12.4,12.8,9.4,-0.8,-3.12,Graduate
9147,3,120,Portugal,120,0,0,0,1,0,0,33,0,12.6,11.25,10.8,1.4,1.74,Enrolled
9500,1,142,Portugal,137.3,1,0,0,1,0,1,22,0,13.9,13.9,7.6,2.6,0.32,Graduate
9254,1,127,Portugal,123.5,1,0,0,1,0,1,20,0,11.5,11,7.6,2.6,0.32,Enrolled
9147,1,140,Portugal,131.8,0,0,0,1,0,0,35,0,14.2,11.85714286,10.8,1.4,1.74,Enrolled
9147,1,140,Portugal,130,1,0,0,0,0,0,39,0,10.66666667,10.66666667,9.4,-0.8,-3.12,Dropout
9500,1,142,Portugal,128,1,0,0,0,0,0,19,0,0,0,11.1,0.6,2.02,Dropout
9254,1,120,Portugal,95,0,0,0,1,0,1,36,0,11,11.33333333,10.8,1.4,1.74,Graduate
9500,1,124,Portugal,116,1,0,0,1,0,1,21,0,13.95714286,13.95714286,12.7,3.7,-1.7,Graduate
9238,1,157,Portugal,136.7,1,0,0,1,0,0,22,0,12.5,13.66666667,9.4,-0.8,-3.12,Enrolled
9238,1,126.6,Portugal,107.5,0,0,1,1,0,1,42,0,13.33333333,15.28571429,11.1,0.6,2.02,Graduate
9119,1,110,Portugal,108.4,1,0,0,1,0,0,34,0,0,0,10.8,1.4,1.74,Dropout
9773,1,144,Portugal,130.7,1,0,0,1,0,0,20,0,11.66666667,11.6,7.6,2.6,0.32,Enrolled
8014,39,160,Portugal,155.9,0,0,0,1,0,0,33,0,15.71428571,15.5,13.9,-0.3,0.79,Graduate
9254,1,105,Portugal,106.1,1,0,0,1,0,0,20,0,11,11.4,13.9,-0.3,0.79,Graduate
9670,1,130,Portugal,128.6,1,0,1,1,0,0,19,0,12.25,12.75,7.6,2.6,0.32,Graduate
9991,3,140,Portugal,140,0,0,1,1,0,0,34,0,12.2,12.22222222,16.2,0.3,-0.92,Dropout
9147,1,138,Portugal,145,1,0,0,1,0,0,18,0,13,14,7.6,2.6,0.32,Graduate
8014,1,120,Portugal,113,0,0,0,1,0,1,24,0,12,13,10.8,1.4,1.74,Graduate
9853,1,135,Portugal,137.1,1,0,0,1,0,0,18,0,13.33333333,12.33333333,7.6,2.6,0.32,Graduate
9670,1,119,Portugal,119.7,1,0,0,1,0,0,20,0,13,13,7.6,2.6,0.32,Enrolled
9500,1,121,Portugal,120.5,1,0,0,1,0,0,21,0,12.91,12.91,10.8,1.4,1.74,Graduate
9238,1,126,Portugal,125.7,1,0,0,1,0,1,19,0,11,11,9.4,-0.8,-3.12,Graduate
9500,1,132,Portugal,125.5,0,0,0,1,0,1,19,0,13.58,12.93625,15.5,2.8,-4.06,Graduate
9238,1,128,Portugal,124.5,1,0,0,1,0,1,18,0,12.4,12.5,12.4,0.5,1.79,Graduate
8014,1,160,Portugal,126,0,0,0,1,0,1,38,0,12.88888889,13,13.9,-0.3,0.79,Graduate
171,1,125,Portugal,136.2,1,0,1,1,1,0,21,0,11.54545455,11.7,8.9,1.4,3.51,Enrolled
9147,1,127,Mozambique,124.2,1,0,0,1,1,0,23,1,10,0,15.5,2.8,-4.06,Enrolled
9500,1,147,Portugal,138.5,1,0,0,1,0,0,19,0,14.34125,14.34125,9.4,-0.8,-3.12,Graduate
9773,1,130,Portugal,122.3,1,0,1,0,0,0,18,0,14.14285714,12,13.9,-0.3,0.79,Dropout
171,1,134,Portugal,126,1,0,0,1,0,1,18,0,0,0,9.4,-0.8,-3.12,Graduate
9003,1,140,Portugal,135.4,1,0,0,1,0,0,24,0,11.8,11.25,12.4,0.5,1.79,Enrolled
9773,1,151,Germany,146.5,0,0,0,1,0,1,18,1,13.33333333,14.16666667,12.7,3.7,-1.7,Graduate
9130,1,132,Portugal,121.9,1,0,0,1,0,0,18,0,14.5,12.85714286,13.9,-0.3,0.79,Graduate
9991,40,130,Portugal,130,0,0,0,1,0,0,26,0,12.66666667,13.4,11.1,0.6,2.02,Graduate
9147,1,126,Portugal,115.2,0,0,1,1,0,0,19,0,10,10,12.4,0.5,1.79,Enrolled
9670,1,119,Portugal,115.2,1,0,0,1,0,1,19,0,0,0,12.7,3.7,-1.7,Dropout
9254,1,123,Portugal,125.1,0,0,0,1,0,0,19,0,11,12.5,16.2,0.3,-0.92,Enrolled
9130,1,106,Portugal,108,1,0,1,1,0,0,20,0,12,11,9.4,-0.8,-3.12,Dropout
9254,1,121,Portugal,125.9,1,0,0,1,0,0,22,0,10,13.5,9.4,-0.8,-3.12,Enrolled
9500,1,138,Portugal,128,1,0,0,1,0,0,19,0,14.20857143,15.12777778,11.1,0.6,2.02,Graduate
9500,1,118,Portugal,113.5,1,0,0,1,0,0,20,0,14.30714286,15.0125,12.4,0.5,1.79,Graduate
9147,1,120,Portugal,124.6,0,0,0,1,0,0,36,0,11,13.375,10.8,1.4,1.74,Enrolled
9853,19,133.1,Portugal,116,1,0,0,1,0,0,29,0,0,0,11.1,0.6,2.02,Dropout
9238,1,141,Portugal,124.9,1,0,0,1,0,0,19,0,12,11,12.7,3.7,-1.7,Graduate
9147,1,180,Portugal,140.5,0,0,1,0,0,0,24,0,0,0,13.9,-0.3,0.79,Dropout
9003,1,180,Portugal,179.6,0,0,1,0,0,0,27,0,0,0,8.9,1.4,3.51,Dropout
9773,1,115,Portugal,116.1,1,0,0,1,0,1,18,0,13.85714286,14.28571429,13.9,-0.3,0.79,Graduate
171,1,142,Portugal,139.4,1,0,0,1,0,1,18,0,0,0,15.5,2.8,-4.06,Graduate
9556,1,135,Portugal,129,1,0,0,1,0,0,21,0,0,0,12.7,3.7,-1.7,Dropout
9670,1,150,Portugal,135.6,0,0,0,1,0,1,43,0,11,13,12.4,0.5,1.79,Graduate
9147,1,153,Portugal,147.8,0,0,0,1,0,1,18,0,13.2,14.4,16.2,0.3,-0.92,Graduate
9085,1,153,Portugal,138,1,0,0,1,0,1,21,0,13.5,15.33333333,8.9,1.4,3.51,Dropout
9147,3,150,Portugal,150,0,0,0,1,0,0,26,0,0,0,9.4,-0.8,-3.12,Dropout
9500,1,144,Portugal,130.8,1,0,0,1,0,1,19,0,14.21428571,14.21428571,12.7,3.7,-1.7,Graduate
9085,1,130,Portugal,122.6,0,0,0,1,0,0,18,0,13,12.4,7.6,2.6,0.32,Graduate
9773,1,125,Portugal,119.1,1,0,0,1,0,0,22,0,12,10,9.4,-0.8,-3.12,Dropout
9500,19,133.1,Portugal,111.8,1,0,0,1,0,0,27,0,0,0,11.1,0.6,2.02,Dropout
9147,1,133,Portugal,125,1,0,0,1,0,0,18,0,12.8,12.6,9.4,-0.8,-3.12,Graduate
9085,1,140,Portugal,129.9,0,0,0,1,0,0,19,0,13.6,12.2,9.4,-0.8,-3.12,Graduate
9500,1,133,Portugal,131.1,1,0,0,1,0,0,18,0,13.97142857,15.75,13.9,-0.3,0.79,Graduate
9085,1,154,Portugal,141.4,0,0,0,1,0,1,19,0,15,14.85714286,11.1,0.6,2.02,Graduate
9085,1,133.1,Portugal,120,0,0,0,0,0,0,32,0,0,0,11.1,0.6,2.02,Dropout
9500,1,168,Portugal,133.4,1,0,0,1,0,0,23,0,15.07777778,15.02352941,15.5,2.8,-4.06,Graduate
9500,1,132,Portugal,127.3,1,0,0,1,0,0,20,0,13.38333333,13.38333333,7.6,2.6,0.32,Graduate
171,1,133.1,Portugal,131.8,1,0,1,1,0,0,20,0,13.25,13.09090909,8.9,1.4,3.51,Graduate
9238,1,120,Portugal,114.8,1,0,1,0,0,0,19,0,11.71428571,10.66666667,16.2,0.3,-0.92,Dropout
9500,1,150,Portugal,132.8,1,0,0,1,0,1,18,0,13.01125,13.01125,9.4,-0.8,-3.12,Graduate
9003,39,140,Portugal,140,0,0,0,1,0,0,21,0,10.66666667,12,15.5,2.8,-4.06,Dropout
9500,1,103,Portugal,108.3,0,0,0,1,0,1,20,0,0,0,11.1,0.6,2.02,Enrolled
9085,39,150,Portugal,150,1,0,0,1,0,0,22,0,13,12.66666667,12.4,0.5,1.79,Graduate
9991,39,160,Portugal,160,0,0,0,1,0,0,26,0,12,11.4,12.7,3.7,-1.7,Graduate
9070,1,131,Portugal,131.7,1,0,0,1,0,0,20,0,12.16666667,13.8,12.7,3.7,-1.7,Graduate
9500,1,114,Portugal,112.6,1,0,0,1,0,0,19,0,11.85,13.65,16.2,0.3,-0.92,Graduate
9991,1,120,Portugal,111.1,0,0,0,1,0,0,31,0,11,11.2,7.6,2.6,0.32,Graduate
9500,1,140,Portugal,127.5,1,0,1,1,0,1,20,0,12.32777778,11.736,15.5,2.8,-4.06,Graduate
9085,1,130,Portugal,120.2,1,0,0,1,0,0,20,0,12,13.42857143,10.8,1.4,1.74,Graduate
9500,1,121,Portugal,118.9,1,0,0,1,0,0,21,0,14.42857143,14.51111111,16.2,0.3,-0.92,Graduate
9500,1,130,Portugal,119.9,1,0,0,1,0,0,18,0,13.78,12.6125,12.4,0.5,1.79,Graduate
9500,1,141,Portugal,127.3,1,0,0,1,0,1,19,0,13.8,13.8,7.6,2.6,0.32,Graduate
9853,1,131,Portugal,127.9,1,0,0,1,0,1,18,0,14.85714286,15.14285714,13.9,-0.3,0.79,Graduate
9773,38,133.1,Portugal,133,0,0,0,1,0,0,40,0,13,12.6,16.2,0.3,-0.92,Enrolled
9238,1,117,Portugal,114.6,0,0,0,1,0,1,18,0,12.14285714,13.33333333,13.9,-0.3,0.79,Graduate
9085,1,151,Portugal,144.5,1,0,0,1,0,0,18,0,15.66666667,14.83333333,8.9,1.4,3.51,Graduate
9500,1,131,Portugal,125.4,1,0,0,1,0,0,19,0,12.5,12.16666667,15.5,2.8,-4.06,Graduate
