Course,Previous qualification,Previous qualification (grade),Nationality,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Target
9070,1,128,1,123.5,1,1,0,0,1,0,19,0,12.5,0,9.4,-0.8,-3.12,Dropout
9130,1,133.1,1,120,1,0,1,0,1,0,41,0,0,0,12.7,3.7,-1.7,Dropout
9500,19,133.1,1,110,1,0,0,1,1,0,27,0,0,0,7.6,2.6,0.32,Dropout
9500,1,145,1,131.4,0,0,0,1,0,0,19,0,13.44285714,13.77142857,13.9,-0.3,0.79,Dropout
9500,1,141,24,126.8,1,0,0,1,0,1,20,1,14.2,14.2,9.4,-0.8,-3.12,Graduate
9500,6,118.9,1,118.9,1,0,0,1,0,1,19,0,13.55,13.55,7.6,2.6,0.32,Graduate
9991,1,160,1,160,0,0,0,1,0,0,35,0,11.6,11.16666667,15.5,2.8,-4.06,Graduate
9773,1,111,1,115.9,1,0,0,1,0,0,22,0,13.57142857,15.28571429,13.9,-0.3,0.79,Graduate
9254,1,111,1,109.3,1,0,0,1,0,1,20,0,13.83333333,15,11.1,0.6,2.02,Graduate
9670,1,123,1,113.9,1,0,1,0,0,0,18,0,11.25,10.85714286,10.8,1.4,1.74,Dropout
9238,1,133,1,121.8,1,0,0,1,0,1,18,0,10.2,11.25,12.4,0.5,1.79,Graduate
9500,3,140,1,140,0,0,0,1,0,0,30,0,15.67571429,15.67571429,10.8,1.4,1.74,Graduate
9238,1,122,1,114.7,0,0,1,1,0,1,18,0,10.83333333,12,11.1,0.6,2.02,Graduate
9254,1,128,1,120,1,0,0,1,0,1,20,0,14.5,15,12.4,0.5,1.79,Enrolled
9238,1,108,1,107.3,0,1,0,1,0,1,19,0,10.4,10.75,12.4,0.5,1.79,Enrolled
9085,1,139,1,136.2,0,0,0,1,0,0,19,0,13,13.33333333,7.6,2.6,0.32,Graduate
9556,1,130,1,119.5,1,0,0,1,0,1,21,0,12.24285714,14.125,15.5,2.8,-4.06,Graduate
9853,1,133.1,1,106,1,0,1,1,0,0,21,0,13,12.5,8.9,1.4,3.51,Enrolled
9670,1,130,1,124.1,1,0,0,1,0,0,18,0,14.16666667,13.42857143,8.9,1.4,3.51,Enrolled
9147,1,143,1,133.2,1,0,0,1,0,1,18,0,14.25,12.5,12.7,3.7,-1.7,Graduate
9085,1,110,1,110,0,0,0,0,0,0,35,0,12,10.5,9.4,-0.8,-3.12,Dropout
9500,1,120,41,114.8,1,0,0,1,0,0,21,1,13.25,13.82,11.1,0.6,2.02,Enrolled
9500,1,140,1,130,1,0,0,1,1,1,18,0,13.18333333,13.18333333,7.6,2.6,0.32,Graduate
9070,1,125,1,122.6,1,0,0,1,1,0,22,0,11,0,9.4,-0.8,-3.12,Enrolled
9500,1,134,1,133.5,1,0,0,1,1,1,20,0,11.9725,12.65125,15.5,2.8,-4.06,Graduate
9254,1,130,1,120,1,0,0,1,0,0,34,0,12.4,12.8,9.4,-0.8,-3.12,Graduate
9147,3,120,1,120,0,0,0,1,0,0,33,0,12.6,11.25,10.8,1.4,1.74,Enrolled
9500,1,142,1,137.3,1,0,0,1,0,1,22,0,13.9,13.9,7.6,2.6,0.32,Graduate
9254,1,127,1,123.5,1,0,0,1,0,1,20,0,11.5,11,7.6,2.6,0.32,Enrolled
9147,1,140,1,131.8,0,0,0,1,0,0,35,0,14.2,11.85714286,10.8,1.4,1.74,Enrolled
9147,1,140,1,130,1,0,0,0,0,0,39,0,10.66666667,10.66666667,9.4,-0.8,-3.12,Dropout
9500,1,142,1,128,1,0,0,0,0,0,19,0,0,0,11.1,0.6,2.02,Dropout
9254,1,120,1,95,0,0,0,1,0,1,36,0,11,11.33333333,10.8,1.4,1.74,Graduate
9500,1,124,1,116,1,0,0,1,0,1,21,0,13.95714286,13.95714286,12.7,3.7,-1.7,Graduate
9238,1,157,1,136.7,1,0,0,1,0,0,22,0,12.5,13.66666667,9.4,-0.8,-3.12,Enrolled
9238,1,126.6,1,107.5,0,0,1,1,0,1,42,0,13.33333333,15.28571429,11.1,0.6,2.02,Graduate
9119,1,110,1,108.4,1,0,0,1,0,0,34,0,0,0,10.8,1.4,1.74,Dropout
9773,1,144,1,130.7,1,0,0,1,0,0,20,0,11.66666667,11.6,7.6,2.6,0.32,Enrolled
8014,39,160,1,155.9,0,0,0,1,0,0,33,0,15.71428571,15.5,13.9,-0.3,0.79,Graduate
9254,1,105,1,106.1,1,0,0,1,0,0,20,0,11,11.4,13.9,-0.3,0.79,Graduate
9670,1,130,1,128.6,1,0,1,1,0,0,19,0,12.25,12.75,7.6,2.6,0.32,Graduate
9991,3,140,1,140,0,0,1,1,0,0,34,0,12.2,12.22222222,16.2,0.3,-0.92,Dropout
9147,1,138,1,145,1,0,0,1,0,0,18,0,13,14,7.6,2.6,0.32,Graduate
8014,1,120,1,113,0,0,0,1,0,1,24,0,12,13,10.8,1.4,1.74,Graduate
9853,1,135,1,137.1,1,0,0,1,0,0,18,0,13.33333333,12.33333333,7.6,2.6,0.32,Graduate
9670,1,119,1,119.7,1,0,0,1,0,0,20,0,13,13,7.6,2.6,0.32,Enrolled
9500,1,121,1,120.5,1,0,0,1,0,0,21,0,12.91,12.91,10.8,1.4,1.74,Graduate
9238,1,126,1,125.7,1,0,0,1,0,1,19,0,11,11,9.4,-0.8,-3.12,Graduate
9500,1,132,1,125.5,0,0,0,1,0,1,19,0,13.58,12.93625,15.5,2.8,-4.06,Graduate
9238,1,128,1,124.5,1,0,0,1,0,1,18,0,12.4,12.5,12.4,0.5,1.79,Graduate
8014,1,160,1,126,0,0,0,1,0,1,38,0,12.88888889,13,13.9,-0.3,0.79,Graduate
171,1,125,1,136.2,1,0,1,1,1,0,21,0,11.54545455,11.7,8.9,1.4,3.51,Enrolled
9147,1,127,25,124.2,1,0,0,1,1,0,23,1,10,0,15.5,2.8,-4.06,Enrolled
9500,1,147,1,138.5,1,0,0,1,0,0,19,0,14.34125,14.34125,9.4,-0.8,-3.12,Graduate
9773,1,130,1,122.3,1,0,1,0,0,0,18,0,14.14285714,12,13.9,-0.3,0.79,Dropout
171,1,134,1,126,1,0,0,1,0,1,18,0,0,0,9.4,-0.8,-3.12,Graduate
9003,1,140,1,135.4,1,0,0,1,0,0,24,0,11.8,11.25,12.4,0.5,1.79,Enrolled
9773,1,151,2,146.5,0,0,0,1,0,1,18,1,13.33333333,14.16666667,12.7,3.7,-1.7,Graduate
9130,1,132,1,121.9,1,0,0,1,0,0,18,0,14.5,12.85714286,13.9,-0.3,0.79,Graduate
9991,40,130,1,130,0,0,0,1,0,0,26,0,12.66666667,13.4,11.1,0.6,2.02,Graduate
9147,1,126,1,115.2,0,0,1,1,0,0,19,0,10,10,12.4,0.5,1.79,Enrolled
9670,1,119,1,115.2,1,0,0,1,0,1,19,0,0,0,12.7,3.7,-1.7,Dropout
9254,1,123,1,125.1,0,0,0,1,0,0,19,0,11,12.5,16.2,0.3,-0.92,Enrolled
9130,1,106,1,108,1,0,1,1,0,0,20,0,12,11,9.4,-0.8,-3.12,Dropout
9254,1,121,1,125.9,1,0,0,1,0,0,22,0,10,13.5,9.4,-0.8,-3.12,Enrolled
9500,1,138,1,128,1,0,0,1,0,0,19,0,14.20857143,15.12777778,11.1,0.6,2.02,Graduate
9500,1,118,1,113.5,1,0,0,1,0,0,20,0,14.30714286,15.0125,12.4,0.5,1.79,Graduate
9147,1,120,1,124.6,0,0,0,1,0,0,36,0,11,13.375,10.8,1.4,1.74,Enrolled
9853,19,133.1,1,116,1,0,0,1,0,0,29,0,0,0,11.1,0.6,2.02,Dropout
9238,1,141,1,124.9,1,0,0,1,0,0,19,0,12,11,12.7,3.7,-1.7,Graduate
9147,1,180,1,140.5,0,0,1,0,0,0,24,0,0,0,13.9,-0.3,0.79,Dropout
9003,1,180,1,179.6,0,0,1,0,0,0,27,0,0,0,8.9,1.4,3.51,Dropout
9773,1,115,1,116.1,1,0,0,1,0,1,18,0,13.85714286,14.28571429,13.9,-0.3,0.79,Graduate
171,1,142,1,139.4,1,0,0,1,0,1,18,0,0,0,15.5,2.8,-4.06,Graduate
9556,1,135,1,129,1,0,0,1,0,0,21,0,0,0,12.7,3.7,-1.7,Dropout
9670,1,150,1,135.6,0,0,0,1,0,1,43,0,11,13,12.4,0.5,1.79,Graduate
9147,1,153,1,147.8,0,0,0,1,0,1,18,0,13.2,14.4,16.2,0.3,-0.92,Graduate
9085,1,153,1,138,1,0,0,1,0,1,21,0,13.5,15.33333333,8.9,1.4,3.51,Dropout
9147,3,150,1,150,0,0,0,1,0,0,26,0,0,0,9.4,-0.8,-3.12,Dropout
9500,1,144,1,130.8,1,0,0,1,0,1,19,0,14.21428571,14.21428571,12.7,3.7,-1.7,Graduate
9085,1,130,1,122.6,0,0,0,1,0,0,18,0,13,12.4,7.6,2.6,0.32,Graduate
9773,1,125,1,119.1,1,0,0,1,0,0,22,0,12,10,9.4,-0.8,-3.12,Dropout
9500,19,133.1,1,111.8,1,0,0,1,0,0,27,0,0,0,11.1,0.6,2.02,Dropout
9147,1,133,1,125,1,0,0,1,0,0,18,0,12.8,12.6,9.4,-0.8,-3.12,Graduate
9085,1,140,1,129.9,0,0,0,1,0,0,19,0,13.6,12.2,9.4,-0.8,-3.12,Graduate
9500,1,133,1,131.1,1,0,0,1,0,0,18,0,13.97142857,15.75,13.9,-0.3,0.79,Graduate
9085,1,154,1,141.4,0,0,0,1,0,1,19,0,15,14.85714286,11.1,0.6,2.02,Graduate
9085,1,133.1,1,120,0,0,0,0,0,0,32,0,0,0,11.1,0.6,2.02,Dropout
9500,1,168,1,133.4,1,0,0,1,0,0,23,0,15.07777778,15.02352941,15.5,2.8,-4.06,Graduate
9500,1,132,1,127.3,1,0,0,1,0,0,20,0,13.38333333,13.38333333,7.6,2.6,0.32,Graduate
171,1,133.1,1,131.8,1,0,1,1,0,0,20,0,13.25,13.09090909,8.9,1.4,3.51,Graduate
9238,1,120,1,114.8,1,0,1,0,0,0,19,0,11.71428571,10.66666667,16.2,0.3,-0.92,Dropout
9500,1,150,1,132.8,1,0,0,1,0,1,18,0,13.01125,13.01125,9.4,-0.8,-3.12,Graduate
9003,39,140,1,140,0,0,0,1,0,0,21,0,10.66666667,12,15.5,2.8,-4.06,Dropout
9500,1,103,1,108.3,0,0,0,1,0,1,20,0,0,0,11.1,0.6,2.02,Enrolled
9085,39,150,1,150,1,0,0,1,0,0,22,0,13,12.66666667,12.4,0.5,1.79,Graduate
9991,39,160,1,160,0,0,0,1,0,0,26,0,12,11.4,12.7,3.7,-1.7,Graduate
9070,1,131,1,131.7,1,0,0,1,0,0,20,0,12.16666667,13.8,12.7,3.7,-1.7,Graduate
9500,1,114,1,112.6,1,0,0,1,0,0,19,0,11.85,13.65,16.2,0.3,-0.92,Graduate
9991,1,120,1,111.1,0,0,0,1,0,0,31,0,11,11.2,7.6,2.6,0.32,Graduate
9500,1,140,1,127.5,1,0,1,1,0,1,20,0,12.32777778,11.736,15.5,2.8,-4.06,Graduate
9085,1,130,1,120.2,1,0,0,1,0,0,20,0,12,13.42857143,10.8,1.4,1.74,Graduate
9500,1,121,1,118.9,1,0,0,1,0,0,21,0,14.42857143,14.51111111,16.2,0.3,-0.92,Graduate
9500,1,130,1,119.9,1,0,0,1,0,0,18,0,13.78,12.6125,12.4,0.5,1.79,Graduate
9500,1,141,1,127.3,1,0,0,1,0,1,19,0,13.8,13.8,7.6,2.6,0.32,Graduate
9853,1,131,1,127.9,1,0,0,1,0,1,18,0,14.85714286,15.14285714,13.9,-0.3,0.79,Graduate
9773,38,133.1,1,133,0,0,0,1,0,0,40,0,13,12.6,16.2,0.3,-0.92,Enrolled
9238,1,117,1,114.6,0,0,0,1,0,1,18,0,12.14285714,13.33333333,13.9,-0.3,0.79,Graduate
9085,1,151,1,144.5,1,0,0,1,0,0,18,0,15.66666667,14.83333333,8.9,1.4,3.51,Graduate
9500,1,131,1,125.4,1,0,0,1,0,0,19,0,12.5,12.16666667,15.5,2.8,-4.06,Graduate
9238,1,145,1,145,0,0,0,1,0,1,19,0,12.83333333,13.16666667,12.4,0.5,1.79,Graduate
9003,1,135,1,138.1,0,0,1,0,0,0,28,0,0,0,8.9,1.4,3.51,Dropout
9070,1,119,1,124.6,1,0,0,1,0,0,20,0,12.5,12.66666667,7.6,2.6,0.32,Graduate
9773,1,122,1,130.8,1,0,0,1,0,0,18,0,11.25,13,9.4,-0.8,-3.12,Graduate
9500,1,155,1,140.5,1,0,0,1,0,0,18,0,15.25,15.25,7.6,2.6,0.32,Graduate
9085,1,123,1,124.1,1,0,0,1,0,1,20,0,14,12,9.4,-0.8,-3.12,Graduate
9238,1,130,1,118.4,0,0,1,1,0,0,28,0,12.07692308,12.09090909,16.2,0.3,-0.92,Graduate
9853,1,133.1,41,128.2,0,0,0,1,0,0,23,1,14.625,14.88888889,8.9,1.4,3.51,Graduate
9853,1,114,1,109.5,1,0,0,1,0,0,19,0,10.5,10.5,16.2,0.3,-0.92,Dropout
9238,1,137,1,131.1,1,0,0,1,0,1,18,0,12.83333333,12.16666667,8.9,1.4,3.51,Graduate
9773,1,161,22,137.9,0,0,1,0,0,1,20,1,12.5,11.8,10.8,1.4,1.74,Graduate
171,1,133.1,1,128.2,1,0,0,1,0,0,20,0,11.23076923,12.77777778,11.1,0.6,2.02,Graduate
9991,1,133.1,1,126.5,0,0,0,1,0,0,27,0,10.5,0,7.6,2.6,0.32,Dropout
9853,1,128,1,120,1,0,0,1,0,0,18,0,12,12,12.7,3.7,-1.7,Dropout
9556,19,133.1,1,123,0,0,0,1,0,1,37,0,10.98571429,12.3,10.8,1.4,1.74,Graduate
9500,40,130,1,130,0,0,0,0,0,0,42,0,12.62,14.16666667,12.4,0.5,1.79,Dropout
9500,1,147,1,141.1,1,0,0,1,0,0,20,0,13,14.2125,13.9,-0.3,0.79,Dropout
9119,1,140,1,140,0,0,0,0,1,0,34,0,0,0,15.5,2.8,-4.06,Dropout
9119,1,140,1,133.6,1,0,0,1,1,0,22,0,0,0,10.8,1.4,1.74,Dropout
9254,19,133.1,1,123.5,0,0,0,1,1,0,39,0,13.5,13.33333333,12.4,0.5,1.79,Graduate
9500,1,141,1,136.3,1,0,0,1,1,1,18,0,13.51666667,13.51666667,7.6,2.6,0.32,Graduate
9070,1,128,1,123.5,1,0,0,1,1,1,21,0,13.16666667,13.28571429,8.9,1.4,3.51,Graduate
9085,1,150,1,112,0,0,0,1,1,0,34,0,0,0,10.8,1.4,1.74,Dropout
9003,39,160,1,160,0,0,0,1,1,1,22,0,13.125,13,16.2,0.3,-0.92,Graduate
9003,1,133.1,1,110,0,0,0,1,1,0,31,0,14.4,0,16.2,0.3,-0.92,Dropout
9853,1,128,1,116.8,1,0,0,0,1,0,19,0,12,0,10.8,1.4,1.74,Dropout
9254,1,114,1,109.5,0,0,0,1,1,0,19,0,0,0,10.8,1.4,1.74,Dropout
9556,19,133.1,1,100,0,0,0,1,1,0,31,0,0,0,15.5,2.8,-4.06,Dropout
9147,1,126,1,117.3,1,0,0,1,0,0,19,0,10.8,10.5,13.9,-0.3,0.79,Enrolled
9670,1,133.1,41,130,0,0,0,1,0,0,30,1,0,0,9.4,-0.8,-3.12,Dropout
9500,1,129,1,137.8,1,0,0,1,0,1,20,0,16.13142857,15.52222222,11.1,0.6,2.02,Graduate
9500,1,140,1,136.5,1,0,0,1,0,1,18,0,14.83857143,14.8,12.4,0.5,1.79,Graduate
9991,1,133.1,1,138.7,0,0,0,1,0,0,31,0,10.33333333,12,10.8,1.4,1.74,Dropout
9254,1,134,1,124.9,1,0,0,1,0,0,19,0,12,11.25,7.6,2.6,0.32,Dropout
8014,1,133.1,1,140,0,0,0,1,0,1,43,0,0,0,8.9,1.4,3.51,Dropout
9254,1,132,1,122.6,1,0,0,1,0,1,20,0,13.16666667,14,13.9,-0.3,0.79,Graduate
9500,1,131,1,129.5,1,0,0,1,0,1,19,0,13.9475,13.9475,9.4,-0.8,-3.12,Graduate
9670,1,133.1,1,155,0,0,0,1,0,0,22,0,11.33333333,0,9.4,-0.8,-3.12,Dropout
8014,1,133.1,1,100,0,0,0,1,0,0,26,0,12.75,12.28571429,16.2,0.3,-0.92,Graduate
9147,1,160,1,137.6,1,0,0,1,0,1,19,0,12.6,11.25,10.8,1.4,1.74,Graduate
9500,3,120,1,120,1,0,0,1,0,0,29,0,12.25,12.25,12.7,3.7,-1.7,Dropout
9556,1,114,26,114,0,0,0,1,0,0,20,1,0,11.66666667,8.9,1.4,3.51,Enrolled
9991,1,140,1,139,0,0,0,1,0,1,38,0,11,11.4,9.4,-0.8,-3.12,Enrolled
9003,1,100,1,110,0,0,0,1,0,0,41,0,11.83333333,12.7,15.5,2.8,-4.06,Graduate
9500,1,139,1,128.5,1,0,0,1,0,0,19,0,13.06666667,13.06666667,12.7,3.7,-1.7,Dropout
9070,1,136,1,132.2,0,0,1,1,0,0,19,0,13.83333333,13.875,10.8,1.4,1.74,Graduate
9500,3,130,1,130,0,0,0,1,0,0,43,0,13.83333333,0,16.2,0.3,-0.92,Dropout
9130,1,145,1,129.3,1,0,0,1,0,0,19,0,11.8,13.2,10.8,1.4,1.74,Graduate
171,1,133.1,1,128.2,1,0,0,1,1,1,19,0,13.33333333,12.81818182,8.9,1.4,3.51,Enrolled
9500,1,146,1,130.3,1,0,0,1,1,0,18,0,13.74625,13.74625,9.4,-0.8,-3.12,Graduate
171,1,159,1,162.5,1,0,0,1,1,0,19,0,0,0,16.2,0.3,-0.92,Dropout
8014,19,133.1,1,130,0,0,0,1,1,0,38,0,0,0,9.4,-0.8,-3.12,Dropout
9130,2,110,1,110,1,0,0,1,1,0,37,0,0,0,16.2,0.3,-0.92,Dropout
9670,1,120,1,142.3,1,0,0,1,0,1,26,0,13.33333333,14.5,10.8,1.4,1.74,Graduate
9238,1,130,1,122,1,0,0,1,0,1,21,0,10,11.4,12.7,3.7,-1.7,Enrolled
9085,1,158,1,153.6,1,0,0,1,0,1,18,0,15.66666667,15.28571429,8.9,1.4,3.51,Graduate
9853,1,122,1,112.9,0,0,0,1,0,0,18,0,11.85714286,11.85714286,16.2,0.3,-0.92,Graduate
9085,1,140,1,124.1,0,0,0,1,0,0,18,0,14.5,13.6,9.4,-0.8,-3.12,Graduate
9238,1,136,1,129.7,0,0,0,1,0,0,19,0,12.16666667,13.71428571,15.5,2.8,-4.06,Graduate
9773,1,111,1,110,1,0,0,1,0,0,18,0,12.6,12,11.1,0.6,2.02,Graduate
9500,1,145,1,136.3,1,0,0,1,0,0,18,0,12.28571429,12.28571429,12.7,3.7,-1.7,Enrolled
9238,1,133.1,1,146,0,0,1,1,0,1,19,0,12.66666667,13,8.9,1.4,3.51,Graduate
9500,1,140,1,129.9,0,0,0,1,0,0,19,0,0,0,16.2,0.3,-0.92,Dropout
9254,1,140,1,140.9,1,0,0,1,0,1,18,0,12.85714286,13,12.7,3.7,-1.7,Graduate
9500,1,156,1,135.5,0,0,0,1,0,0,18,0,13.9,13.9,12.7,3.7,-1.7,Graduate
9500,1,132,1,122,1,0,0,1,0,1,20,0,13.81714286,13.81714286,10.8,1.4,1.74,Graduate
9556,42,140,1,140,0,0,0,1,0,1,22,0,13.31428571,12.875,8.9,1.4,3.51,Graduate
9130,1,164,1,163,0,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,Dropout
9254,1,113,1,107.4,1,0,0,1,0,1,19,0,12.16666667,12.16666667,12.4,0.5,1.79,Graduate
9254,1,122,1,114.3,1,0,0,0,0,1,20,0,11.25,11.33333333,7.6,2.6,0.32,Dropout
9070,1,150,1,140.8,0,0,0,1,0,0,19,0,12.4,12.75,10.8,1.4,1.74,Enrolled
9773,1,135,1,126.3,1,1,0,1,0,1,20,0,14.66666667,14.57142857,8.9,1.4,3.51,Graduate
9085,1,133.1,1,110,0,0,0,1,0,0,28,0,12,12,11.1,0.6,2.02,Dropout
9085,1,122,1,126.2,0,0,0,1,0,0,19,0,14,12.66666667,12.4,0.5,1.79,Graduate
9003,39,140,1,140,0,0,0,1,0,0,22,0,12.57142857,13.66666667,15.5,2.8,-4.06,Enrolled
9085,1,138,1,123,1,0,0,1,0,0,19,0,15.53846154,12.625,15.5,2.8,-4.06,Graduate
9773,1,130,1,157,1,0,0,0,0,0,18,0,0,0,13.9,-0.3,0.79,Dropout
9130,1,157,1,149.7,1,0,0,1,0,0,18,0,15,14.83333333,8.9,1.4,3.51,Graduate
9130,1,140,1,140,1,0,0,1,0,0,22,0,12.25,13.28571429,12.7,3.7,-1.7,Graduate
9085,42,170,1,170,0,0,0,1,0,0,20,0,15.69230769,15.55555556,8.9,1.4,3.51,Graduate
9991,1,150,1,130.2,0,0,0,1,0,1,24,0,12.28571429,12.75,16.2,0.3,-0.92,Graduate
171,1,146,1,135.5,1,0,1,1,0,0,22,0,11.83333333,11.25,11.1,0.6,2.02,Enrolled
8014,1,120,1,118.3,0,0,0,1,0,0,20,0,12.16666667,14,12.7,3.7,-1.7,Enrolled
9556,1,118,1,116.3,1,0,0,1,0,1,20,0,11.88888889,11.95625,12.7,3.7,-1.7,Graduate
8014,3,120,1,120,0,0,0,0,0,0,35,0,0,0,10.8,1.4,1.74,Dropout
9670,1,154,1,154.7,0,0,0,1,0,1,18,0,11.8,12.6,9.4,-0.8,-3.12,Graduate
9238,1,139,1,132.7,1,0,0,1,0,0,19,0,11.16666667,11.66666667,9.4,-0.8,-3.12,Graduate
9500,1,136,1,130.8,0,0,0,1,0,0,18,0,14.05714286,14.6,16.2,0.3,-0.92,Graduate
9254,1,130,1,122.7,1,0,0,1,0,0,18,0,11.75,10,7.6,2.6,0.32,Dropout
9238,19,133.1,1,130,0,0,0,1,0,0,31,0,13.16666667,13,9.4,-0.8,-3.12,Enrolled
9238,1,133,1,123.6,0,0,0,1,0,1,19,0,13.5,14,15.5,2.8,-4.06,Graduate
9500,1,143,1,116.5,1,0,0,1,0,1,20,0,12.625,13.0625,15.5,2.8,-4.06,Graduate
9085,1,117,1,111.1,0,0,0,1,0,0,21,0,0,0,15.5,2.8,-4.06,Dropout
9500,1,145,1,136.3,1,0,0,1,0,1,18,0,13.97142857,13.97142857,12.7,3.7,-1.7,Graduate
9070,1,134,1,129.8,1,0,0,1,0,0,18,0,11,0,9.4,-0.8,-3.12,Dropout
9991,1,170,1,134.7,0,0,0,1,0,0,33,0,12.8,15.33333333,10.8,1.4,1.74,Graduate
9670,1,143,1,131.8,1,0,0,1,0,1,18,0,13.57142857,12.8,12.4,0.5,1.79,Enrolled
171,1,140,1,126.8,1,0,0,0,0,1,18,0,0,0,12.7,3.7,-1.7,Dropout
9085,1,131,1,130.7,0,0,1,1,0,0,21,0,11.5,11,10.8,1.4,1.74,Enrolled
9254,1,115,1,109.8,1,0,0,1,0,0,19,0,11.25,12,10.8,1.4,1.74,Enrolled
9991,3,130,1,133.9,0,0,0,1,0,0,28,0,13.71428571,13.14285714,16.2,0.3,-0.92,Graduate
9147,1,130,1,109.9,0,0,0,0,0,0,29,0,0,0,12.7,3.7,-1.7,Dropout
9130,39,160,1,160,1,0,1,0,0,0,36,0,12,14.66666667,12.4,0.5,1.79,Dropout
8014,19,133.1,1,106.5,0,0,0,1,0,1,32,0,12.66666667,13.33333333,12.7,3.7,-1.7,Graduate
9500,1,130,1,120,1,0,0,1,0,1,25,0,13.29,13.29,9.4,-0.8,-3.12,Enrolled
9991,1,140,1,107.8,0,0,0,1,0,0,33,0,10.375,10.44444444,7.6,2.6,0.32,Enrolled
8014,14,133.1,1,100,0,0,0,0,0,0,34,0,12,13,9.4,-0.8,-3.12,Dropout
8014,1,150,1,112.5,0,0,0,1,0,0,33,0,11.4,11.16666667,7.6,2.6,0.32,Graduate
9991,1,140,1,135.5,0,0,1,0,0,0,29,0,13.25,12.6,16.2,0.3,-0.92,Dropout
9500,1,145,1,145,0,0,0,1,0,0,18,0,13.86166667,0,12.4,0.5,1.79,Dropout
9773,1,126,1,119,0,0,0,1,0,1,18,0,12.16666667,12.14285714,15.5,2.8,-4.06,Graduate
9238,3,130,1,130,0,0,0,1,0,0,38,0,13.75,14.5,16.2,0.3,-0.92,Graduate
9500,1,135,1,126.3,1,0,0,1,0,1,19,0,15.43333333,15.43333333,7.6,2.6,0.32,Graduate
8014,19,133.1,1,113.5,0,0,0,1,0,1,39,0,13.83333333,15.5,11.1,0.6,2.02,Graduate
9991,3,120,1,120,0,0,0,1,0,0,37,0,11.83333333,11.36363636,12.7,3.7,-1.7,Graduate
9556,1,120,1,111.3,1,0,0,1,0,0,32,0,0,0,16.2,0.3,-0.92,Dropout
9238,1,147,1,130.2,0,0,0,1,0,0,18,0,0,0,10.8,1.4,1.74,Dropout
9556,1,149,1,140.2,1,1,0,1,0,0,20,0,12.33333333,12.625,12.7,3.7,-1.7,Enrolled
9070,1,124,1,113.9,1,0,0,1,0,0,20,0,11.16666667,12.16666667,7.6,2.6,0.32,Graduate
9085,1,133.1,1,99,1,0,0,1,0,1,23,0,14.66666667,12.42857143,8.9,1.4,3.51,Graduate
9147,1,125,1,124,1,0,0,1,0,0,19,0,11.2,11.75,10.8,1.4,1.74,Enrolled
9238,1,141,1,138.9,0,0,0,1,0,0,18,0,13.71428571,14.16666667,13.9,-0.3,0.79,Graduate
9147,1,131,1,130,1,0,0,1,1,0,19,0,12.8,11.44444444,10.8,1.4,1.74,Graduate
9773,1,118,1,120.8,1,0,0,1,0,0,20,0,13.25,11.8,12.4,0.5,1.79,Graduate
9500,1,129,1,127.8,1,0,0,1,0,0,19,0,13.78,13.78,9.4,-0.8,-3.12,Dropout
9500,1,136,1,126,1,0,0,1,0,0,19,0,15.11,15.11,10.8,1.4,1.74,Graduate
9238,1,134,1,126,0,0,0,1,0,0,18,0,11,11.2,10.8,1.4,1.74,Graduate
9500,1,153,1,138.5,1,0,0,1,0,1,20,0,15.79857143,15.79857143,10.8,1.4,1.74,Graduate
9500,1,119,1,119.4,1,0,0,1,0,0,20,0,13.77571429,15.6,12.4,0.5,1.79,Graduate
9500,1,140,1,101.5,1,0,0,1,0,0,24,0,12.16,12.16,10.8,1.4,1.74,Graduate
9556,1,133.1,1,101.5,1,0,0,1,0,0,24,0,0,0,10.8,1.4,1.74,Dropout
9773,1,130,1,126.2,1,0,0,1,0,0,20,0,14.33333333,15.5,12.4,0.5,1.79,Graduate
9070,1,128,1,129.8,1,0,0,1,0,0,20,0,11.83333333,13.33333333,9.4,-0.8,-3.12,Enrolled
9085,1,145,1,138.4,1,0,0,0,0,0,18,0,14.83333333,12.5,8.9,1.4,3.51,Enrolled
9500,1,146,1,129.3,0,0,0,1,0,0,18,0,14.2,14.2,12.7,3.7,-1.7,Graduate
9085,1,119,1,113.1,1,0,0,1,0,0,21,0,12.2,13.2,10.8,1.4,1.74,Graduate
9853,1,160,1,144.3,1,0,0,1,0,0,18,0,13,13.66666667,9.4,-0.8,-3.12,Graduate
9500,1,144,1,141,1,0,0,1,0,1,19,0,12.48571429,12.48571429,12.7,3.7,-1.7,Graduate
9085,40,130,1,130,1,0,0,1,0,0,22,0,17,16.28571429,11.1,0.6,2.02,Graduate
9238,1,122,1,117.5,1,0,0,1,0,0,19,0,10.8,10.16666667,8.9,1.4,3.51,Graduate
9500,1,153,6,131.8,1,0,0,1,0,0,18,1,14.71666667,14.71666667,7.6,2.6,0.32,Graduate
9085,1,147,1,133.7,1,0,0,1,0,1,19,0,13.5,11.4,10.8,1.4,1.74,Enrolled
9500,1,121,1,115.4,1,0,0,1,0,1,24,0,11.97142857,11.97142857,12.7,3.7,-1.7,Enrolled
9085,1,134,1,129.1,0,0,0,1,0,0,19,0,12,13.5,7.6,2.6,0.32,Enrolled
